customId,winnerCode,coverage,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,id,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.hasPositionGraph,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.type,homeTeam.id,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.type,awayTeam.id,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayTeam.disabled,homeTeam.disabled,homeScore.period2,awayScore.period2,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,roundInfo.name,roundInfo.cupRoundType
Nbsouub,0.0,-1.0,False,,,10433351,,1657375200,farnborough-dorking-wanderers,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Dorking Wanderers,dorking-wanderers,Dorking Wanderers,Football,football,1,0,0,173464,[],#52b030,#52b030,#ffffff,Farnborough,farnborough,Farnborough,Football,football,1,0,0,88,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
XcshEj,0.0,-1.0,False,,,10433354,,1657375200,afc-wimbledon-eastbourne-borough,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Eastbourne Borough,eastbourne-borough,Eastbourne,Football,football,1,0,0,147,[],#52b030,#52b030,#ffffff,AFC Wimbledon,afc-wimbledon,Wimbledon,Football,football,1,0,0,23957,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Ujbstyt,0.0,-1.0,False,,,10432075,,1657375200,jong-psv-eindhoven-fc-eindhoven,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,FC Eindhoven,fc-eindhoven,Eindhoven,Football,football,1,0,0,2994,[],#52b030,#52b030,#ffffff,Jong PSV Eindhoven,jong-psv-eindhoven,Jong PSV,Football,football,1,0,0,46168,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
hcsgd,0.0,-1.0,False,,,10433355,,1657375200,hednesford-town-hereford-fc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Hednesford Town,hednesford-town,Hednesford,Football,football,1,0,0,156,[],#52b030,#52b030,#ffffff,Hereford FC,hereford-fc,Hereford,Football,football,1,0,0,107,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
GbsTb,0.0,-1.0,False,,,10433350,,1657375200,macclesfield-town-morecambe,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Macclesfield Town,macclesfield-town,Macclesfield,Football,football,1,0,0,93,[],#52b030,#52b030,#ffffff,Morecambe,morecambe,Morecambe,Football,football,1,0,0,81,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
fYspXb,0.0,-1.0,False,,,10443660,,1657375200,sk-hanacka-slavia-kromeriz-mfk-dubnica,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,SK Hanácká Slavia Kroměříž,sk-hanacka-slavia-kromeriz,Hanácká Slavia,Football,football,1,0,0,4865,[],#52b030,#52b030,#ffffff,MFK Dubnica,mfk-dubnica,Dubnica,Football,football,1,0,0,2405,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
bQskU,0.0,-1.0,False,,,10432065,,1657375200,fc-zbrojovka-brno-sk-sturm-graz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,SK Sturm Graz,sk-sturm-graz,Sturm,Football,football,1,0,0,2051,[],#52b030,#52b030,#ffffff,FC Zbrojovka Brno,fc-zbrojovka-brno,Zbrojovka Brno,Football,football,1,0,0,2210,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
rNsRQ,0.0,-1.0,False,,,10441699,,1657375200,rapid-wien-ii-szombathelyi-haladas,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Szombathelyi Haladás,szombathelyi-haladas,Haladás,Football,football,1,0,0,1917,[],#52b030,#52b030,#ffffff,Rapid Wien II,rapid-wien-ii,Rapid  II,Football,football,1,0,0,2092,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Fbszd,0.0,-1.0,False,,,10443714,,1657375200,worksop-town-farsley-celtic,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Worksop Town,worksop-town,Worksop,Football,football,1,0,0,80,[],#52b030,#52b030,#ffffff,Farsley Celtic,farsley-celtic,Farsley,Football,football,1,0,0,174,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
twcsTdd,0.0,-1.0,False,,,10432074,,1657375200,zaglebie-sosnowiec-fotbal-trinec,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Zagłębie Sosnowiec,zaglebie-sosnowiec,Zagłębie S.,Football,football,1,0,0,7693,[],#52b030,#52b030,#ffffff,Fotbal Třinec,fotbal-trinec,Třinec,Football,football,1,0,0,6068,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
MhdsBurb,0.0,-1.0,False,,,10432064,,1657377000,fk-zeleziarne-podbrezova-fc-kosice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,0,Not started,notstarted,FK Železiarne Podbrezová,fk-zeleziarne-podbrezova,Podbrezová,Football,football,1,0,0,7887,[],#52b030,#52b030,#ffffff,FC Košice,fc-kosice,Košice,Football,football,1,0,0,168476,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,False,,,,,,,,,,,,,,
VbsOd,0.0,-1.0,False,,,10393538,,1657378800,oxford-united-banbury-united,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Banbury United,banbury-united,Banbury,Football,football,1,0,0,189,[],#52b030,#52b030,#ffffff,Oxford United,oxford-united,Oxford Utd,Football,football,1,0,0,95,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
GibsiXb,0.0,-1.0,False,,,10432082,,1657378800,kv-kortrijk-royal-excelsior-virton,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,KV Kortrijk,kv-kortrijk,Kortrijk,Football,football,1,0,0,4858,[],#52b030,#52b030,#ffffff,Royal Excelsior Virton,royal-excelsior-virton,RE Virton,Football,football,1,0,0,2931,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
hUstid,0.0,-1.0,False,,,10432059,,1657378800,piast-gliwice-sk-sigma-olomouc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Piast Gliwice,piast-gliwice,Piast,Football,football,1,0,0,7918,[],#52b030,#52b030,#ffffff,SK Sigma Olomouc,sk-sigma-olomouc,Sigma Olomouc,Football,football,1,0,0,2207,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Dsgkb,0.0,-1.0,False,,,10437743,,1657378800,sl-benfica-reading,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Reading,reading,Reading,Football,football,1,0,0,28,[],#52b030,#52b030,#ffffff,SL Benfica,sl-benfica,Benfica,Football,football,1,0,0,3006,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
Vbbsydb,0.0,-1.0,False,,,10433359,,1657378800,borussia-dortmund-sg-dynamo-dresden,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,SG Dynamo Dresden,sg-dynamo-dresden,Dresden,Football,football,1,0,0,2595,[],#52b030,#52b030,#ffffff,Borussia Dortmund,borussia-dortmund,Dortmund,Football,football,1,0,0,2673,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
uRsowc,0.0,-1.0,False,,,10432081,,1657378800,bohemians-praha-1905-skn-st-polten,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,SKN St. Pölten,skn-st-polten,St. Pölten,Football,football,1,0,0,2119,[],#52b030,#52b030,#ffffff,Bohemians Praha 1905,bohemians-praha-1905,Bohemians,Football,football,1,0,0,6064,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
WHsBI,0.0,-1.0,False,,,10437744,,1657380600,amiens-aj-auxerre,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,AJ Auxerre,aj-auxerre,Auxerre,Football,football,1,0,0,1646,[],#52b030,#52b030,#ffffff,Amiens,amiens,Amiens,Football,football,1,0,0,1676,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
aZsCdb,0.0,-1.0,False,,,10367668,,1657380600,vfb-stuttgart-fc-zurich,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,VfB Stuttgart,vfb-stuttgart,Stuttgart,Football,football,1,0,0,2677,[],#52b030,#52b030,#ffffff,FC Zürich,fc-zurich,Zürich,Football,football,1,0,0,2450,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
EsWrq,0.0,-1.0,False,,,10432085,,1657382400,cork-city-stoke-city,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Cork City,cork-city,Cork City,Football,football,1,0,0,40896,[],#52b030,#52b030,#ffffff,Stoke City,stoke-city,Stoke,Football,football,1,0,0,29,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
dZsfqb,0.0,-1.0,False,,,10420452,,1657382400,dynamo-kyiv-fc-luzern,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,FC Luzern,fc-luzern,Luzern,Football,football,1,0,0,2453,[],#52b030,#52b030,#ffffff,Dynamo Kyiv,dynamo-kyiv,Dynamo Kyiv,Football,football,1,0,0,3305,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
aYsJQc,0.0,-1.0,False,,,10432084,,1657382400,fc-vion-zlate-moravce-fc-petrzalka-1898,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,FC ViOn Zlaté Moravce,fc-vion-zlate-moravce,Zlaté Moravce,Football,football,1,0,0,7084,[],#52b030,#52b030,#ffffff,FC Petrzalka 1898,fc-petrzalka-1898,Petržalka,Football,football,1,0,0,2400,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
tYszY,0.0,-1.0,False,,,10437747,,1657382400,nk-aluminij-kidricevo-nk-domzale,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,NK Aluminij Kidričevo,nk-aluminij-kidricevo,Aluminij,Football,football,1,0,0,2424,[],#52b030,#52b030,#ffffff,NK Domžale,nk-domzale,Domžale,Football,football,1,0,0,2418,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
dIsBkb,0.0,-1.0,False,,,10444518,,1657382400,portimonense-as-monaco,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Portimonense,portimonense,Portimonense,Football,football,1,0,0,3026,[],#52b030,#52b030,#ffffff,AS Monaco,as-monaco,AS Monaco,Football,football,1,0,0,1653,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
fQscX,0.0,-1.0,False,,,10441702,,1657382400,celtic-sk-rapid-wien,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,SK Rapid Wien,sk-rapid-wien,Rapid,Football,football,1,0,0,2055,[],#52b030,#52b030,#ffffff,Celtic,celtic,Celtic,Football,football,1,0,0,2352,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
PPsiwnb,0.0,-1.0,False,,,10433363,,1657384200,nk-osijek-fk-krupa,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,NK Osijek,nk-osijek,Osijek,Football,football,1,0,0,2040,[],#52b030,#52b030,#ffffff,FK Krupa,fk-krupa,Krupa,Football,football,1,0,0,158558,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
TddsYgKb,0.0,-1.0,False,,,10433364,,1657384200,zaglebie-sosnowiec-rekord-bielsko-biala,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Zagłębie Sosnowiec,zaglebie-sosnowiec,Zagłębie S.,Football,football,1,0,0,7693,[],#52b030,#52b030,#ffffff,Rekord Bielsko-Biała,rekord-bielsko-biala,Rekord,Football,football,1,0,0,212848,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,False,,,,,,,,,,,,,,
FskXb,0.0,-1.0,False,,,10440025,,1657386000,royale-union-saint-gilloise-brighton-and-hove-albion,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,Brighton & Hove Albion,brighton-hove-albion,Brighton,Football,football,1,0,0,30,[],#52b030,#52b030,#ffffff,Royale Union Saint-Gilloise,royale-union-saint-gilloise,USG,Football,football,1,0,0,4860,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
uvxstzFb,0.0,-1.0,False,,,10441703,,1657386000,fk-macva-sabac-fk-radnicki-obrenovac,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,FK Mačva Šabac,fk-macva-sabac,Mačva,Football,football,1,0,0,56019,[],#52b030,#52b030,#ffffff,FK Radnički Obrenovac,fk-radnicki-obrenovac,Radnički (O),Football,football,1,0,0,201218,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,False,,,,,,,,,,,,,,,
OAsdib,0.0,-1.0,False,,,10412367,,1657387800,kaa-gent-fc-midtjylland,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,1.0,0,Not started,notstarted,KAA Gent,kaa-gent,Gent,Football,football,1,0,0,2903,[],#52b030,#52b030,#ffffff,FC Midtjylland,fc-midtjylland,Midtjylland,Football,football,1,0,0,1289,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
ajbsVob,0.0,-1.0,False,,,10413686,,1657387800,olympiacos-az-alkmaar,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,0,86,,0,Not started,notstarted,Olympiacos,olympiacos,Olympiacos,Football,football,1,0,0,3245,[],#52b030,#52b030,#ffffff,AZ Alkmaar,az-alkmaar,AZ,Football,football,1,0,0,2950,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
